1000.0	-0.76	0.90828070536	0.27726504202
10000.0	-0.76	0.774814451905	0.0769483455515
50000.0	-0.76	0.631305682988	0.0310269813411
100000.0	-0.76	0.562026572188	0.03841097040905
500000.0	-0.76	0.449581693564	0.01793613623585
1000000.0	-0.76	0.431193229899	0.009985191253
5000000.0	-0.76	0.41082365802	0.00430226435979
7500000.0	-0.76	0.4057129783	0.00301272764585
1000.0	-1.06	0.687383316731	0.40004492350599996
10000.0	-1.06	0.567192835502	0.089223719735
50000.0	-1.06	0.492821561298	0.04866843273945
100000.0	-1.06	0.463412969248	0.03439347720755
500000.0	-1.06	0.403921682329	0.01857263157515
1000000.0	-1.06	0.385171748893	0.0110083932298
5000000.0	-1.06	0.359951620233	0.003194555068665
9000000.0	-1.06	0.351766801144	0.00099790864477
1000.0	-0.46	0.989303438331	0.04915314243845
10000.0	-0.46	0.906106236154	0.055416872329
50000.0	-0.46	0.685519727351	0.0883872818855
100000.0	-0.46	0.548091272822	0.078929560319
500000.0	-0.46	0.386693901423	0.0130391635772
1000000.0	-0.46	0.362474739199	0.00956994453155
5000000.0	-0.46	0.327337852829	0.0036758953454749995
9000000.0	-0.46	0.312463920653	0.001576766817415
1000.0	-0.16	0.978339491667	0.01846512409285
10000.0	-0.16	0.78645623205	0.082677410882
50000.0	-0.16	0.465063661156	0.0367803220761
100000.0	-0.16	0.416940174805	0.04612091701125
500000.0	-0.16	0.35920312083	0.014596235119000002
1000000.0	-0.16	0.345548080709	0.007871599687750001
5000000.0	-0.16	0.324722935455	0.004383557170825
7500000.0	-0.16	0.320271246115	0.00157436185607
